Latitude,Longitude,Tweets
26,88,I Hope Japan get the vaccine from Taiwan even other countries but sadly everyone is getting it from China main vaccine I will be supporting Taiwan 4 a common interests of trust with them'
26,88,"  It's true then, Chinese vaccine is sh*t. "
26,88, Especially if there's going to be requirements of having gotten the vaccine to go certain places.'
26,88, I just went to receive the COVID-19 vaccine today but when I went sign the confirmation for it I couldn't find any pens to sign with! It was really strange! I checked my security footage and saw that Penaldo had taken all my pens! I'm still shaking. Curse you Penaldo!!!'
26,88,"Patreon Deletes  ... TLAV, Huge Mask Study Confirms Dangers, Vaccine Passports and Our Runaway Government"
26,88,RT : 2jordan_lee 100$? Lmao. How a reasonable person go banter with 100$... inject some Covid vaccine into his or her brain...'
26,88,Reminder that Northern hemisphere flu vaccines don't include Southern hemisphere strains and vice versa.North Europeans refusing a vaccine for the virus IN THEIR COUNTRY because of variants in South America or South Africa is insane. 
26,88,RT : 2jordan_lee 100$? Lmao. How a reasonable person go banter with 100$... inject some Covid vaccine into his or her brain...'
26,88,"RT : In Galicia, Spain, you will get in general 1.000 - 3.000 fine but up to a 60.000 if you refuse to get vaccinated.https:/'"
26,88,RT : 2jordan_lee 100$? Lmao. How a reasonable person go banter with 100$... inject some Covid vaccine into his or her brain...'
26,88,2jordan_lee 100$? Lmao. How a reasonable person go banter with 100$... inject some Covid vaccine into his or her brain... wasia'
26,88, We're talking about Germany.  They have no E484K there.  No South African variant there.  North Europeans don't want a vaccine for a virus that exists in their country now because of a hypothetical virus that exists in South Africa?  That's delusional.'
26,88,11 Luxford.Get Gwyneth to goop it up.  This is the vaccine that is best for all your chakras.'
26,88," 69  _ For real, the vaccine is here for a reason. These  are just scared cuz DT spewed shit for no reason.'"
26,88,You can still get covid with the vaccine?'
26,88,"RT : $AZN Oxford made big promises to sign deals with governments ahead of others, but when it came down to it, they simply coul'"
26,88,"RT : 'By next year this virus will turn into a common cold. Viruses always get weaker with time' said my cousinwife, having s'"
26,88,    Yeah I do read the things I post instead of headlines which you probably do. I'm gladly not gonna get the vaccine but idiots like you willfully ignore the risks that come with it even when slapped in the face with evidence'
26,88,    
26,88,"RT : People are so sure that this highly-pathogenic virus will attenuate into a common cold out of the kindness of its heart, bu'"
26,88,"People are so sure that this highly-pathogenic virus will attenuate into a common cold out of the kindness of its heart, but tell them about a new intranasal, replication-competent, viral vector vaccine (Ad4) that causes shedding and see how uncomfortable they get.'"
26,88,"'By next year this virus will turn into a common cold. Viruses always get weaker with time' said my cousinwife, having spent the last 5 years telling us how the live polio vaccine regained virulence and how the live-attenuated flu vaccine gave her 'full-blown influenza.''"
26,88," Yeah, other than price/supply, all they have is route, (not yet) multivalence, storage temp.I think someone has to create an oral tablet vaccine, not (just) for mucosal immunity, but for very poor countries.  I don't see an alternative.  Everything else is additional cost.'"
26,88,"_1984 And it could have all been real if they just put the vaccine in the right place.  The would have had a superior vaccine, earlier, with one dose and double the supply.This is Sarah Gilbert, today: "
26,88,"$AZN Oxford made big promises to sign deals with governments ahead of others, but when it came down to it, they simply could not deliver on those promises.The drama earns this vaccine the title of Hydroxfordchloroquine. "
26,88,"In Galicia, Spain, you will get in general 1.000 - 3.000 fine but up to a 60.000 if you refuse to get vaccinated."
26,88,"24  The AstraZeneca vaccine, bought without knowing if the vaccine is effective against the 2nd strain.Gov blindly bought, and doctors blindly sold the concept of its effectiveness, I sat in the townhall meeting listening to its pitch.'"
26,88,"11 There are vaccines sitting in fridges that no one wants, today, yet 'people would been willing to take an untested vaccine 3 months into the pandemic' is an interesting take."
26,88," No ADE, no VAERD, no issue with taking 2 different jabs, or vaccine after infection, vaccines still mostly work with the variants.All not good enough for some. They want to hear that the vaccines boosts their intelligence, but they'd need intelligence to start with.'"
26,88,17 1  Has the UK approved the half-dose vaccine?  Has it been approved anywhere in the world?  It seems that not a single regulator has approved giving 'half a dose' of a vaccine.'
26,88,"26   Just amazing! I wished England could follow, I'm relying on my 2nd vaccine for freedom'"
26,88, Take ur vaccine'
26,88,What if the vaccine is a conservative conspiracy designed to get rid of liberals? 
26,88, We also need FOI's on the amount of deaths after people have been subjected to said vaccine This is genocide DepopulationNo doubt hidden info for 100 years in the archives under the guise of 'National Security''
26,88,Me when they start rolling out the vaccine to the older people. 
26,88,   I think its because we don't have a vaccine approved for kids yet. Don't know where they got the idea kids were getting it though. Just made up crazy i guess.'
26,88,"Reminder, these vaccines have expiration dates, both for the vaccine (6 months) and the variant in circulation (already too late for South Africa).Rich countries hoarding vaccines for their own immediate use is one thing, but wasting them is tragic. "
26,89,how to register for covid-19 vaccine in bangladesh   Vaccine  ... 
26,89,PM urges all to take Covid-19vaccine 
26,89,PM urges all to take Covid-19vaccine 
26,89,There is a rumor in the market  chief khaledaZia anonymously taken the COVID19vaccine ThankYouPM Bangladesh Vaccine Vaccinated 
26,89,"Vaccine Funding: Bangladesh, 11 others may get $1.6b from World Bank - The Daily Star "
26,92,RT : Remember : Covid Vaccine has two Doses.janandolan Unite2FightCorona _INDIA _India _assam  '
26,92,RT : Remember : Covid Vaccine has two Doses.janandolan Unite2FightCorona _INDIA _India _assam  '
26,92,Serum Institute CEO Poonawalla apprises Home Minister about COVID-19 vaccine rollout 
26,92,"Update on COVID19 Vaccination - Day 42More than 1.37 Cr COVID19 vaccine doses administered2.84 L vaccine doses given till 6 pm today; 1,71,089HCWs received second dose of vaccine todayRead: "
26,92,"RT _Guwahati: Union Health Secretary and Chairman, Empowered Group on Vaccine Administration (Co-WIN) chair meet on COVID vaccination o'"
26,92,RT : Remember : Covid Vaccine has two Doses.janandolan Unite2FightCorona _INDIA _India _assam  '
26,92,World: India on Wednesday dispatched the first batch of six lakh COVID-19 vaccine doses to the African country of Ghana under the COVAX facilityCOVID19Vaccine WHO 
26,92,"Union Health Secretary and Chairman, Empowered Group on Vaccine Administration (Co-WIN) chair meet on COVID vaccination of Age-Appropriate Groups with States and UTsStates/UTs explained the basic features of Co-WIN 2.0  "
26,92,RT : Remember : Covid Vaccine has two Doses.janandolan Unite2FightCorona _INDIA _India _assam  '
26,92,WHO chief thanks PM Modi for sharing Covid vaccine doses under COVAX programme
26,92,Remember : Covid Vaccine has two Doses.janandolan Unite2FightCorona _INDIA _India _assam   _India 
26,92,"RT : Tedros lauds India, PM Modi for supporting vaccine equity "
26,92,"Tedros lauds India, PM Modi for supporting vaccine equity "
26,92,RT _Guwahati: Update on COVID19Vaccination - Day 41More than 1.30 Cr COVID19 vaccine doses administered3.95 L vaccine doses given'
26,92,Pfizer Should Be Wary About Covid-19 Vaccine Price Hikes 
26,92,"1,48,781 healthcare workers have been vaccinated with the first dose of COVID19 in Assam, while 21,536 have been vaccinated with the second dose. 40,689 frontline workers have been vaccinated with the first dose of the vaccine across the state. "
26,92,_adiga No no. Vaccine is absolutely necessary to keep your beauty intact.'
26,92,"A historic moment for Ghana , as the first country to receive COVID-19 vaccine through COVAX. _JNR "
26,92,People With Learning Disabilities In England Finally Prioritized For Covid Vaccine 
26,92,"Update on COVID19Vaccination - Day 41More than 1.30 Cr COVID19 vaccine doses administered3.95 L vaccine doses given till 6 pm today; 2,44,511HCWs received second dose of vaccine todayLargestVaccineDrive Details: "
26,92,Country Vaccine verses Corona VirusAnd the Winner we all knew it...wear it (Mask) or forget this (Living).'
26,92,"19,600 received first dose of COVID vaccine in Mizoram so far "
26,92,Covid-19 vaccine for 60-plus and above 45 with comorbidities from March 1.
26,92,"COVID vaccine for 60+ and comorbid people from March 1, free at government centres"
26,92," As of now, Pfizer is undoubtedly the most effective vaccine worldwide, something demonstrated twice over by Israel. Shouldn't the govt authorize it for use in India through the private sector? Wider vaccine options should be available for the general public'"
26,92,Bring it on........... 
26,92,"Expert panel reviews EUA application for Sputnik V vaccine; seeks immunogenicity, safety data "
26,92,RT _Guwahati: Update on COVID19 Vaccination - Day 40More than 1.23 Cr COVID19 vaccine doses administered2.01 L vaccine doses given'
26,92,"Update on COVID19 Vaccination - Day 40More than 1.23 Cr COVID19 vaccine doses administered2.01 L vaccine doses given till 6 pm today; 83,354 HCWs received second dose of vaccine todayLargestVaccinationDrive Details: "
26,92,People above 60 years of age and those above 45 with comorbidities will get a jab of the COVID19 vaccine from March 1 onwards. coronavirus CoronaVaccine India   _INDIA 
26,92,India's neighbours among 50-odd WTO members backing easy vaccine access 
26,92,_INDIA Click here to read more:
26,92,"Everyone above 60 years of age and those over 45 years and having other illnesses will be able to get COVID-19 vaccine from March 1 for free at government facilities and for a charge at many private hospitals, the government said today.TheAssamTribune COVIDVaccine'"
26,92, As name implied 'corona' is common to all these types of virus there is  common antigen shared by all varients.. So vaccine likely to against them too...'
26,92,RT : I received the first dose of COVID vaccine at GMCH yesterday and spent the entire day at Office . Today I reached Goalpa'
26,92, World's largest vaccine manufacturer happens to be situated at Pune.'
26,92,RT : I received the first dose of COVID vaccine at GMCH yesterday and spent the entire day at Office . Today I reached Goalpa'
26,92,RT : I received the first dose of COVID vaccine at GMCH yesterday and spent the entire day at Office . Today I reached Goalpa'
26,92,RT : I received the first dose of COVID vaccine at GMCH yesterday and spent the entire day at Office . Today I reached Goalpa'
26,92,RT _Guwahati: States/UTs rollout Intensified Mission Indradhanush 3.0 Children and Pregnant Women who missed Immunisation during COVID'
26,93,  There is no hesitation at all but Govt should think of mass scale vaccination of general people before the second wave come. We have done enough diplomacy with vaccine. Now it's time for vaccination of general public. vaccination CovidVaccine COVISHIELD'
26,93,"Who wouldn't want permanent immunity from COVID-19 with a painless vaccine? Safely received the 1st dose of vaccine today at GMCH, Ghy and feeling absolutely fine. I urge all citizens to take the vaccine as none of us are safe until all of us are safe! Your cooperation is crucial! "
